 41 4012.374140 2.891E-25 3.878E-03.07160.088  978.44910.79-.003806        1 2 0 1        0 1 1 0                    P 30e     465544 6 5 5 3 3 3   531.0  549.0
 41 4013.241510 8.830E-25 5.379E-03.06770.079  905.07850.76-.003849        1 1 1 1        0 0 0 0                    P 46e     465544 6 5 5 3 3 3   819.0  837.0
 41 4013.472570 3.121E-25 3.838E-03.07190.089  953.31770.77-.003799        1 2 0 1        0 1 1 0                    P 29e     465544 6 5 5 3 3 3   513.0  531.0
 41 4014.520590 1.032E-24 5.335E-03.06790.079  866.59810.77-.003848        1 1 1 1        0 0 0 0                    P 45e     465544 6 5 5 3 3 3   801.0  819.0
 41 4014.561730 3.351E-25 3.797E-03.07220.090  929.02280.76-.003791        1 2 0 1        0 1 1 0                    P 28e     465544 6 5 5 3 3 3   495.0  513.0
 41 4015.641650 3.580E-25 3.758E-03.07260.091  905.56450.75-.003781        1 2 0 1        0 1 1 0                    P 27e     465544 6 5 5 3 3 3   477.0  495.0
 41 4015.790020 1.206E-24 5.314E-03.06810.080  828.95130.77-.003847        1 1 1 1        0 0 0 0                    P 44e     465544 6 5 5 3 3 3   783.0  801.0
 41 4016.712360 3.806E-25 3.721E-03.07290.091  882.94290.75-.003771        1 2 0 1        0 1 1 0                    P 26e     465544 6 5 5 3 3 3   459.0  477.0
 41 4017.049790 1.395E-24 5.264E-03.06830.080  792.13830.77-.003846        1 1 1 1        0 0 0 0                    P 43e     465544 6 5 5 3 3 3   765.0  783.0
 41 4017.773890 4.024E-25 3.685E-03.07330.092  861.15820.74-.003759        1 2 0 1        0 1 1 0                    P 25e     465544 6 5 5 3 3 3   441.0  459.0
 41 4018.299880 1.613E-24 5.237E-03.06850.081  756.15940.78-.003845        1 1 1 1        0 0 0 0                    P 42e     465544 6 5 5 3 3 3   747.0  765.0
 41 4018.600080 2.064E-25 4.672E-03.07010.085 1117.64520.81-.003830        1 2 2 1        0 1 1 0                    P 35f     465544 6 5 5 3 3 3   621.0  639.0
 41 4018.826280 4.234E-25 3.653E-03.07370.093  840.21040.74-.003745        1 2 0 1        0 1 1 0                    P 24e     465544 6 5 5 3 3 3   423.0  441.0
 41 4019.540300 1.855E-24 5.205E-03.06870.081  721.01470.78-.003844        1 1 1 1        0 0 0 0                    P 41e     465544 6 5 5 3 3 3   729.0  747.0
 41 4019.764270 2.290E-25 4.631E-03.07040.085 1088.27800.81-.003827        1 2 2 1        0 1 1 0                    P 34f     465544 6 5 5 3 3 3   603.0  621.0
 41 4019.869540 4.435E-25 3.627E-03.07410.094  820.09980.73-.003730        1 2 0 1        0 1 1 0                    P 23e     465544 6 5 5 3 3 3   405.0  423.0
 41 4020.768780 2.210E-25 4.451E-03.07040.085 1087.33710.81-.003827        1 2 2 1        0 1 1 0                    P 34e     465544 6 5 5 3 3 3   603.0  621.0
 41 4020.771020 2.121E-24 5.168E-03.06890.082  686.70440.79-.003843        1 1 1 1        0 0 0 0                    P 40e     465544 6 5 5 3 3 3   711.0  729.0
 41 4020.903710 4.596E-25 3.583E-03.07450.095  800.82620.73-.003712        1 2 0 1        0 1 1 0                    P 22e     465544 6 5 5 3 3 3   387.0  405.0
 41 4020.919050 2.524E-25 4.583E-03.07070.086 1059.74830.81-.003823        1 2 2 1        0 1 1 0                    P 33f     465544 6 5 5 3 3 3   585.0  603.0
 41 4021.862850 2.435E-25 4.404E-03.07070.086 1058.86100.81-.003823        1 2 2 1        0 1 1 0                    P 33e     465544 6 5 5 3 3 3   585.0  603.0
 41 4021.928800 4.758E-25 3.559E-03.07500.095  782.39000.73-.003693        1 2 0 1        0 1 1 0                    P 21e     465544 6 5 5 3 3 3   369.0  387.0
 41 4021.992060 2.415E-24 5.134E-03.06920.082  653.22860.79-.003841        1 1 1 1        0 0 0 0                    P 39e     465544 6 5 5 3 3 3   693.0  711.0
 41 4022.064410 2.770E-25 4.538E-03.07100.087 1032.05610.80-.003818        1 2 2 1        0 1 1 0                    P 32f     465544 6 5 5 3 3 3   567.0  585.0
 41 4022.944860 4.919E-25 3.552E-03.07550.096  764.79110.73-.003671        1 2 0 1        0 1 1 0                    P 20e     465544 6 5 5 3 3 3   351.0  369.0
 41 4022.949650 2.673E-25 4.363E-03.07100.087 1031.22090.80-.003818        1 2 2 1        0 1 1 0                    P 32e     465544 6 5 5 3 3 3   567.0  585.0
 41 4023.200340 3.024E-25 4.493E-03.07130.087 1005.20150.80-.003812        1 2 2 1        0 1 1 0                    P 31f     465544 6 5 5 3 3 3   549.0  567.0
 41 4023.203230 2.734E-24 5.094E-03.06940.083  620.58750.80-.003839        1 1 1 1        0 0 0 0                    P 38e     465544 6 5 5 3 3 3   675.0  693.0
 41 4023.951890 5.000E-25 3.510E-03.07600.097  748.02970.73-.003645        1 2 0 1        0 1 1 0                    P 19e     465544 6 5 5 3 3 3   333.0  351.0
 41 4024.029140 2.919E-25 4.322E-03.07130.087 1004.41690.80-.003812        1 2 2 1        0 1 1 0                    P 31e     465544 6 5 5 3 3 3   549.0  567.0
 41 4024.326820 3.282E-25 4.445E-03.07160.088  979.18470.79-.003806        1 2 2 1        0 1 1 0                    P 30f     465544 6 5 5 3 3 3   531.0  549.0
 41 4024.404690 3.084E-24 5.061E-03.06960.084  588.78130.80-.003836        1 1 1 1        0 0 0 0                    P 37e     465544 6 5 5 3 3 3   657.0  675.0
 41 4024.949920 5.080E-25 3.491E-03.07650.098  732.10590.73-.003617        1 2 0 1        0 1 1 0                    P 18e     465544 6 5 5 3 3 3   315.0  333.0
 41 4025.101290 3.169E-25 4.278E-03.07160.088  978.44910.79-.003806        1 2 2 1        0 1 1 0                    P 30e     465544 6 5 5 3 3 3   531.0  549.0
 41 4025.443860 3.544E-25 4.398E-03.07190.089  954.00590.77-.003799        1 2 2 1        0 1 1 0                    P 29f     465544 6 5 5 3 3 3   513.0  531.0
 41 4025.599160 3.459E-24 5.024E-03.06990.084  557.81020.81-.003834        1 1 1 1        0 0 0 0                    P 36e     465544 6 5 5 3 3 3   639.0  657.0
 41 4025.938970 5.121E-25 3.470E-03.07710.099  717.01960.73-.003585        1 2 0 1        0 1 1 0                    P 17e     465544 6 5 5 3 3 3   297.0  315.0
 41 4026.166050 3.423E-25 4.236E-03.07190.089  953.31770.77-.003799        1 2 2 1        0 1 1 0                    P 29e     465544 6 5 5 3 3 3   513.0  531.0
 41 4026.551450 3.806E-25 4.352E-03.07220.090  929.66520.76-.003791        1 2 2 1        0 1 1 0                    P 28f     465544 6 5 5 3 3 3   495.0  513.0
 41 4026.779360 3.863E-24 4.990E-03.07010.085  527.67430.81-.003830        1 1 1 1        0 0 0 0                    P 35e     465544 6 5 5 3 3 3   621.0  639.0
 41 4026.919070 5.161E-25 3.476E-03.07780.100  702.77110.73-.003549        1 2 0 1        0 1 1 0                    P 16e     465544 6 5 5 3 3 3   279.0  297.0
 41 4027.223390 3.677E-25 4.192E-03.07220.090  929.02280.76-.003791        1 2 2 1        0 1 1 0                    P 28e     465544 6 5 5 3 3 3   495.0  513.0
 41 4027.649570 4.072E-25 4.312E-03.07260.091  906.16260.75-.003781        1 2 2 1        0 1 1 0                    P 27f     465544 6 5 5 3 3 3   477.0  495.0
 41 4027.890230 5.121E-25 3.455E-03.07850.100  689.36030.72-.003508        1 2 0 1        0 1 1 0                    P 15e     465544 6 5 5 3 3 3   261.0  279.0
 41 4027.951630 4.314E-24 4.980E-03.07040.085  498.37370.81-.003827        1 1 1 1        0 0 0 0                    P 34e     465544 6 5 5 3 3 3   603.0  621.0
 41 4028.273280 3.927E-25 4.148E-03.07260.091  905.56450.75-.003781        1 2 2 1        0 1 1 0                    P 27e     465544 6 5 5 3 3 3   477.0  495.0
 41 4028.738210 4.314E-25 4.255E-03.07290.091  883.49830.75-.003771        1 2 2 1        0 1 1 0                    P 26f     465544 6 5 5 3 3 3   459.0  477.0
 41 4028.852460 5.040E-25 3.438E-03.07920.101  676.78740.72-.003462        1 2 0 1        0 1 1 0                    P 14e     465544 6 5 5 3 3 3   243.0  261.0
 41 4029.114220 4.758E-24 4.932E-03.07070.086  469.90860.81-.003823        1 1 1 1        0 0 0 0                    P 33e     465544 6 5 5 3 3 3   585.0  603.0
 41 4029.315680 4.153E-25 4.086E-03.07290.091  882.94290.75-.003771        1 2 2 1        0 1 1 0                    P 26e     465544 6 5 5 3 3 3   459.0  477.0
 41 4029.805790 4.959E-25 3.452E-03.08010.102  665.05240.72-.003411        1 2 0 1        0 1 1 0                    P 13e     465544 6 5 5 3 3 3   225.0  243.0
 41 4029.817380 4.556E-25 4.208E-03.07330.092  861.67250.74-.003759        1 2 2 1        0 1 1 0                    P 25f     465544 6 5 5 3 3 3   441.0  459.0
 41 4030.267170 5.242E-24 4.905E-03.07100.087  442.27920.80-.003818        1 1 1 1        0 0 0 0                    P 32e     465544 6 5 5 3 3 3   567.0  585.0
 41 4030.350540 4.395E-25 4.050E-03.07330.092  861.15820.74-.003759        1 2 2 1        0 1 1 0                    P 25e     465544 6 5 5 3 3 3   441.0  459.0
 41 4030.750230 4.798E-25 3.445E-03.08120.103  654.15530.72-.003352        1 2 0 1        0 1 1 0                    P 12e     465544 6 5 5 3 3 3   207.0  225.0
 41 4030.887050 4.758E-25 4.140E-03.07370.093  840.68520.74-.003745        1 2 2 1        0 1 1 0                    P 24f     465544 6 5 5 3 3 3   423.0  441.0
 41 4031.377850 4.596E-25 3.990E-03.07370.093  840.21040.74-.003745        1 2 2 1        0 1 1 0                    P 24e     465544 6 5 5 3 3 3   423.0  441.0
 41 4031.410370 5.725E-24 4.860E-03.07130.087  415.48560.80-.003812        1 1 1 1        0 0 0 0                    P 31e     465544 6 5 5 3 3 3   549.0  567.0
 41 4031.685780 4.596E-25 3.443E-03.08240.104  644.09630.72-.003287        1 2 0 1        0 1 1 0                    P 11e     465544 6 5 5 3 3 3   189.0  207.0
 41 4031.947220 4.959E-25 4.088E-03.07410.094  820.53660.73-.003730        1 2 2 1        0 1 1 0                    P 23f     465544 6 5 5 3 3 3   405.0  423.0
 41 4032.397570 4.798E-25 3.948E-03.07410.094  820.09980.73-.003730        1 2 2 1        0 1 1 0                    P 23e     465544 6 5 5 3 3 3   405.0  423.0
 41 4032.543810 6.209E-24 4.806E-03.07160.088  389.52790.79-.003806        1 1 1 1        0 0 0 0                    P 30e     465544 6 5 5 3 3 3   531.0  549.0
 41 4032.612480 4.395E-25 3.481E-03.08370.105  634.87530.72-.003213        1 2 0 1        0 1 1 0                    P 10e     465544 6 5 5 3 3 3   171.0  189.0
 41 4032.997890 5.161E-25 4.056E-03.07450.095  801.22670.73-.003712        1 2 2 1        0 1 1 0                    P 22f     465544 6 5 5 3 3 3   387.0  405.0
 41 4033.409660 5.000E-25 3.922E-03.07450.095  800.82620.73-.003712        1 2 2 1        0 1 1 0                    P 22e     465544 6 5 5 3 3 3   387.0  405.0
 41 4033.530310 4.113E-25 3.498E-03.08490.107  626.49240.72-.003130        1 2 0 1        0 1 1 0                    P  9e     465544 6 5 5 3 3 3   153.0  171.0
 41 4033.667480 6.733E-24 4.777E-03.07190.089  364.40630.77-.003799        1 1 1 1        0 0 0 0                    P 29e     465544 6 5 5 3 3 3   513.0  531.0
 41 4034.039050 5.282E-25 3.981E-03.07500.095  782.75570.73-.003693        1 2 2 1        0 1 1 0                    P 21f     465544 6 5 5 3 3 3   369.0  387.0
 41 4034.352660 2.149E-25 5.367E-03.06990.084 1147.84950.81-.003714        1 2 0 1        0 1 1 0                    Q 36f     465544 6 5 5 3 3 3   657.0  657.0
 41 4034.414090 5.121E-25 3.854E-03.07500.095  782.39000.73-.003693        1 2 2 1        0 1 1 0                    P 21e     465544 6 5 5 3 3 3   369.0  387.0
 41 4034.439300 3.810E-25 3.541E-03.08600.108  618.94780.71-.003036        1 2 0 1        0 1 1 0                    P  8e     465544 6 5 5 3 3 3   135.0  153.0
 41 4034.738260 2.423E-25 5.373E-03.07010.085 1117.64520.81-.003700        1 2 0 1        0 1 1 0                    Q 35f     465544 6 5 5 3 3 3   639.0  639.0
 41 4034.781380 7.258E-24 4.745E-03.07220.090  340.12080.76-.003791        1 1 1 1        0 0 0 0                    P 28e     465544 6 5 5 3 3 3   495.0  513.0
 41 4035.070690 5.403E-25 3.932E-03.07550.096  765.12360.73-.003671        1 2 2 1        0 1 1 0                    P 20f     465544 6 5 5 3 3 3   351.0  369.0
 41 4035.112630 2.718E-25 5.378E-03.07040.085 1088.27800.81-.003686        1 2 0 1        0 1 1 0                    Q 34f     465544 6 5 5 3 3 3   621.0  621.0
 41 4035.339440 3.476E-25 3.610E-03.08700.109  612.24130.71-.002931        1 2 0 1        0 1 1 0                    P  7e     465544 6 5 5 3 3 3   117.0  135.0
 41 4035.410830 5.242E-25 3.809E-03.07550.096  764.79110.73-.003671        1 2 2 1        0 1 1 0                    P 20e     465544 6 5 5 3 3 3   351.0  369.0
 41 4035.475800 3.036E-25 5.386E-03.07070.086 1059.74830.81-.003672        1 2 0 1        0 1 1 0                    Q 33f     465544 6 5 5 3 3 3   603.0  603.0
 41 4035.827820 3.375E-25 5.396E-03.07100.087 1032.05610.80-.003656        1 2 0 1        0 1 1 0                    Q 32f     465544 6 5 5 3 3 3   585.0  585.0
 41 4035.885500 7.782E-24 4.714E-03.07260.091  316.67170.75-.003781        1 1 1 1        0 0 0 0                    P 27e     465544 6 5 5 3 3 3   477.0  495.0
 41 4036.092800 5.484E-25 3.879E-03.07600.097  748.33050.73-.003645        1 2 2 1        0 1 1 0                    P 19f     465544 6 5 5 3 3 3   333.0  351.0
 41 4036.168720 3.730E-25 5.401E-03.07130.087 1005.20150.80-.003640        1 2 0 1        0 1 1 0                    Q 31f     465544 6 5 5 3 3 3   567.0  567.0
 41 4036.230760 3.105E-25 3.705E-03.08810.110  606.37300.71-.002812        1 2 0 1        0 1 1 0                    P  6e     465544 6 5 5 3 3 3    99.0  117.0
 41 4036.399860 5.322E-25 3.759E-03.07600.097  748.02970.73-.003645        1 2 2 1        0 1 1 0                    P 19e     465544 6 5 5 3 3 3   333.0  351.0
 41 4036.498540 4.113E-25 5.421E-03.07160.088  979.18470.79-.003624        1 2 0 1        0 1 1 0                    Q 30f     465544 6 5 5 3 3 3   549.0  549.0
 41 4036.817320 4.476E-25 5.397E-03.07190.089  954.00590.77-.003606        1 2 0 1        0 1 1 0                    Q 29f     465544 6 5 5 3 3 3   531.0  531.0
 41 4036.979830 8.266E-24 4.664E-03.07290.091  294.05890.75-.003771        1 1 1 1        0 0 0 0                    P 26e     465544 6 5 5 3 3 3   459.0  477.0
 41 4037.105370 5.484E-25 3.796E-03.07650.098  732.37660.73-.003617        1 2 2 1        0 1 1 0                    P 18f     465544 6 5 5 3 3 3   315.0  333.0
 41 4037.113240 2.710E-25 3.859E-03.08930.111  601.34300.71-.002679        1 2 0 1        0 1 1 0                    P  5e     465544 6 5 5 3 3 3    81.0   99.0
 41 4037.125090 4.879E-25 5.411E-03.07220.090  929.66520.76-.003588        1 2 0 1        0 1 1 0                    Q 28f     465544 6 5 5 3 3 3   513.0  513.0
 41 4037.381140 5.322E-25 3.680E-03.07650.098  732.10590.73-.003617        1 2 2 1        0 1 1 0                    P 18e     465544 6 5 5 3 3 3   315.0  333.0
 41 4037.421900 5.282E-25 5.416E-03.07260.091  906.16260.75-.003569        1 2 0 1        0 1 1 0                    Q 27f     465544 6 5 5 3 3 3   495.0  495.0
 41 4037.707770 5.685E-25 5.419E-03.07290.091  883.49830.75-.003549        1 2 0 1        0 1 1 0                    Q 26f     465544 6 5 5 3 3 3   477.0  477.0
 41 4037.982740 6.088E-25 5.425E-03.07330.092  861.67250.74-.003527        1 2 0 1        0 1 1 0                    Q 25f     465544 6 5 5 3 3 3   459.0  459.0
 41 4037.986900 2.290E-25 4.110E-03.09070.113  597.15140.70-.002529        1 2 0 1        0 1 1 0                    P  4e     465544 6 5 5 3 3 3    63.0   81.0
 41 4038.064370 8.749E-24 4.624E-03.07330.092  272.28280.74-.003759        1 1 1 1        0 0 0 0                    P 25e     465544 6 5 5 3 3 3   441.0  459.0
 41 4038.108410 5.484E-25 3.743E-03.07710.099  717.26190.73-.003585        1 2 2 1        0 1 1 0                    P 17f     465544 6 5 5 3 3 3   297.0  315.0
 41 4038.246840 6.492E-25 5.438E-03.07370.093  840.68520.74-.003505        1 2 0 1        0 1 1 0                    Q 24f     465544 6 5 5 3 3 3   441.0  441.0
 41 4038.354650 5.322E-25 3.629E-03.07710.099  717.01960.73-.003585        1 2 2 1        0 1 1 0                    P 17e     465544 6 5 5 3 3 3   297.0  315.0
 41 4038.500110 6.854E-25 5.427E-03.07410.094  820.53660.73-.003481        1 2 0 1        0 1 1 0                    Q 23f     465544 6 5 5 3 3 3   423.0  423.0
 41 4038.742580 7.217E-25 5.435E-03.07450.095  801.22670.73-.003455        1 2 0 1        0 1 1 0                    Q 22f     465544 6 5 5 3 3 3   405.0  405.0
 41 4038.974280 7.540E-25 5.432E-03.07500.095  782.75570.73-.003428        1 2 0 1        0 1 1 0                    Q 21f     465544 6 5 5 3 3 3   387.0  387.0
 41 4039.101890 5.403E-25 3.664E-03.07780.100  702.98640.73-.003549        1 2 2 1        0 1 1 0                    P 16f     465544 6 5 5 3 3 3   279.0  297.0
 41 4039.139120 9.233E-24 4.598E-03.07370.093  251.34320.74-.003745        1 1 1 1        0 0 0 0                    P 24e     465544 6 5 5 3 3 3   423.0  441.0
 41 4039.195240 7.862E-25 5.453E-03.07550.096  765.12360.73-.003399        1 2 0 1        0 1 1 0                    Q 20f     465544 6 5 5 3 3 3   369.0  369.0
 41 4039.320360 5.242E-25 3.552E-03.07780.100  702.77110.73-.003549        1 2 2 1        0 1 1 0                    P 16e     465544 6 5 5 3 3 3   279.0  297.0
 41 4039.405480 8.104E-25 5.447E-03.07600.097  748.33050.73-.003368        1 2 0 1        0 1 1 0                    Q 19f     465544 6 5 5 3 3 3   351.0  351.0
 41 4039.605030 8.306E-25 5.446E-03.07650.098  732.37660.73-.003334        1 2 0 1        0 1 1 0                    Q 18f     465544 6 5 5 3 3 3   333.0  333.0
 41 4039.793930 8.467E-25 5.453E-03.07710.099  717.26190.73-.003298        1 2 0 1        0 1 1 0                    Q 17f     465544 6 5 5 3 3 3   315.0  315.0
 41 4039.972190 8.588E-25 5.474E-03.07780.100  702.98640.73-.003259        1 2 0 1        0 1 1 0                    Q 16f     465544 6 5 5 3 3 3   297.0  297.0
 41 4040.085830 5.282E-25 3.589E-03.07850.100  689.55030.72-.003508        1 2 2 1        0 1 1 0                    P 15f     465544 6 5 5 3 3 3   261.0  279.0
 41 4040.139840 8.588E-25 5.459E-03.07850.100  689.55030.72-.003217        1 2 0 1        0 1 1 0                    Q 15f     465544 6 5 5 3 3 3   279.0  279.0
 41 4040.204060 9.677E-24 4.567E-03.07410.094  231.24040.73-.003730        1 1 1 1        0 0 0 0                    P 23e     465544 6 5 5 3 3 3   405.0  423.0
 41 4040.278250 5.161E-25 3.504E-03.07850.100  689.36030.72-.003508        1 2 2 1        0 1 1 0                    P 15e     465544 6 5 5 3 3 3   261.0  279.0
 41 4040.296900 8.548E-25 5.464E-03.07920.101  676.95360.72-.003171        1 2 0 1        0 1 1 0                    Q 14f     465544 6 5 5 3 3 3   261.0  261.0
